"","cell1","cell2","cell3","cell4","cell5","cell6"
"spot 89",0.00225875465272852,0.0744859838514535,0.13843839311484,0.0868839516015607,0.348657751247073,0.349275165532344
"spot 90",0.0698333104722795,0.033555428671201,0.160727412372597,0.252183630577013,0.232167357232455,0.251532860674454
"spot 91",0.0465600223915881,0.0499632783822126,0.0598260810343412,0.0713321543952724,0.360751813894598,0.411566649901987
"spot 92",0.0208397766755016,0.0920756218119338,0.0958755439208069,0.198237920056432,0.156113066383993,0.436858071151333
"spot 93",0.00448988534038852,0.15907991213017,0.08105863072075,0.0526356192464642,0.396273416113026,0.306462536449201
"spot 94",0.0107332784048754,0.0683695376461179,0.0801048913808645,0.244739337262753,0.279702203429787,0.316350751875602
"spot 95",0.020398782469774,0.110673793739332,0.133047762239879,0.222542949133836,0.177098814073476,0.336237898343703
"spot 96",0.0124249186695418,0.0467446646979731,0.100771803882921,0.306581131495207,0.198922044260125,0.334555436994232
"spot 97",0.101179732405466,0.158539900249835,0.216059085350991,0.269174170571968,0.127390173062042,0.127656938359698
"spot 98",0.34056896519108,0.178364999078697,0.0653505141031261,0.171902926541429,0.0612591780464337,0.182553417039234
"spot 99",0.292900520516615,0.0843551675787301,0.397490394357084,0.0416804875602103,0.147369522474871,0.03620390751249
"spot 100",0.0265719431512921,0.148847018907581,0.185749326433721,0.165137280279819,0.324770123226554,0.148924308001032
"spot 101",0.266268759005416,0.019751886511883,0.0312200553179212,0.0203508738260511,0.169874399935144,0.492534025403585
"spot 102",0.356739776659018,0.111580822058354,0.108419116418611,0.236026387800813,0.138348440592261,0.048885456470943
"spot 103",0.208180587848264,0.5555153564488,0.13116127999729,0.0681574345682,0.0336714893494294,0.00331385178801647
"spot 104",0.312214108582104,0.135458285749084,0.11555132371486,0.0430431848443527,0.030642870765401,0.363090226344198
"spot 105",0.0106629071797223,0.255466759195584,0.144207564619285,0.260193850623324,0.128711201515373,0.200757716866711
"spot 106",0.0128035354102934,0.560762689555492,0.00768925113079828,0.0425188662692821,0.322670577099194,0.0535550805349401
"spot 107",0.135629840101347,0.0875919186602015,0.314990598775664,0.144384955566155,0.248055993321647,0.069346693574986
"spot 108",0.344465340004396,0.191673794093493,0.0538603091420649,0.203447020754484,0.0614033997229989,0.145150136282563
"spot 109",0.243389131476528,0.229849680750519,0.0247351267470681,0.452066357310538,0.0304914016184481,0.0194683020968986
"spot 110",0.140595613041641,0.187386794813434,0.0955109559548547,0.313873157829423,0.0506560574019111,0.211977420958736
"spot 111",0.0102196674083878,0.0188446451390554,0.416734800665408,0.00884143309250593,0.212574826734198,0.332784626960445
"spot 112",0.327919109349999,0.199864359863769,0.0839290214381474,0.000819643655790601,0.280628462422969,0.106839403269325
"spot 113",0.255282534240583,0.067860707473599,0.121798371942627,0.437375602972809,0.0565078620713411,0.0611749212990412
"spot 114",0.0174906971409891,0.218772779826798,0.00225462590566582,0.140218630314467,0.47637977593742,0.144883490874659
"spot 115",0.167982334006376,0.198439444050712,0.0246045221098516,0.120898821323216,0.472737070059116,0.0153378084507288
"spot 116",0.252232101211254,0.228497328145327,0.148324699586951,0.0340452316237521,0.0525101286864138,0.284390510746302
"spot 117",0.0385124360905678,0.0257907817081349,0.15823326215714,0.230547766154623,0.441439284114069,0.105476469775465
"spot 118",0.017937592449939,0.034023226006362,0.0984352011370729,0.284507779838098,0.231328282347324,0.333767918221205
"spot 119",0.0321865969454939,0.0504694441954556,0.204168011753857,0.220338087023761,0.278628664611439,0.214209195469994
"spot 120",0.0665922878846442,0.0534769315512867,0.206112607492299,0.180921558401241,0.283203278593346,0.209693336077183
"spot 121",0.0222178106662596,0.0500437545113455,0.0474023368692044,0.142661915072715,0.240213878757906,0.497460304122569
"spot 122",0.111430385820131,0.0368063884084449,0.179277943540586,0.141136192062558,0.197724459857913,0.333624630310368
"spot 123",0.0960828693857221,0.0395981480711462,0.172974800108712,0.13637635541011,0.197883632203157,0.357084194821153
"spot 124",0.0688021719965128,0.0477538059104548,0.126451445448493,0.18206744782725,0.281910307998397,0.293014820818892
"spot 125",0.031634981988497,0.0560178041585013,0.127083424202189,0.146664447407841,0.242686538218952,0.395912804024019
"spot 126",0.0234342239108604,0.24070083815433,0.111017943407876,0.202887387489254,0.228036392488917,0.193923214548762
"spot 127",0.0260950412568572,0.0331974556703096,0.204757560330575,0.215197263255779,0.135169352524305,0.385583326962174
"spot 128",0.00581259999926616,0.104321096445281,0.0921748316761073,0.311082394789209,0.259214507903008,0.227394569187129
"spot 129",0.0929312144724765,0.171843121051567,0.0325791332196567,0.221940706837252,0.396988700874879,0.0837171235441681
"spot 130",0.0977400029472454,0.374570348419803,0.183718899503,0.170978975922734,0.0966288435106867,0.0763629296965314
"spot 131",0.0503687333695163,0.291567189153656,0.13309622700976,0.115497481234749,0.20082157310952,0.208648796122798
"spot 132",0.0213266400485874,0.099727232565753,0.00059904080819731,0.619110395744219,0.198121931460003,0.0611147593732403
"spot 133",0.182700839356031,0.0905280999405836,0.0549927557084654,0.0310285007146222,0.291638418907255,0.349111385373042
"spot 134",0.41482926203143,0.0464140563635467,0.328058580399412,0.0564207126638286,0.0760198459309942,0.0782575426107885
"spot 135",0.0290359290053858,0.0778287878299588,0.0287051799067892,0.119919737657987,0.0691211341110309,0.675389231488848
"spot 136",0.0491124896066922,0.609402910346113,0.0552529269145986,0.147516839100869,0.132736824118816,0.0059780099129117
"spot 137",0.0791845353385173,0.154624804651704,0.0522523288563603,0.466654179105408,0.191153228592925,0.0561309234550856
"spot 138",0.0707363162979792,0.0446423791974249,0.110233211167422,0.426686966095498,0.204271255118762,0.143429872122914
"spot 139",0.158313763289829,0.0478600482156979,0.125627095946246,0.00524601124408166,0.601655154884701,0.0612979264194452
"spot 140",0.146859062294687,0.142849084459767,0.11882840739823,0.0654135713166301,0.132113612229192,0.393936262301494
"spot 141",0.0659646370815055,0.236597825481619,0.0841948735351595,0.0138737333186883,0.0309626422444885,0.568406288338539
"spot 142",0.304500696293947,0.217754137815869,0.238423950192597,0.0092645077752355,0.0630595795521921,0.16699712837016
"spot 143",0.140189415005644,0.270565042205609,0.246019570996759,0.0480714845514589,0.283644827984203,0.0115096592563259
"spot 144",0.555063073842355,0.168033576935655,0.0143023983231741,0.0283304747317866,0.128029578586698,0.106240897580332
"spot 145",0.24970857735015,0.0154948067777044,0.116123740560274,0.00513788929666924,0.0779235540560346,0.535611431959168
"spot 146",0.382166495522395,0.210778926461837,0.154665855372327,0.0149300807466221,0.116636481634761,0.120822160262058
"spot 147",0.176266179593634,0.195010398857144,0.0446623864405856,0.0763534151210491,0.369732515575049,0.137975104412539
"spot 148",0.386017799767947,0.27562582653663,0.139428077452072,0.151612051748665,0.0210289467031745,0.0262872977915111
"spot 149",0.0166673455771421,0.0906522713799054,0.209087100659216,0.119381303557786,0.232255028659918,0.331956950166032
"spot 150",0.0535732380066997,0.111298403185146,0.144571533645492,0.175465373558702,0.201180409863042,0.313911041740918
"spot 151",0.036868150822831,0.095637347099018,0.109845697538523,0.260410562606933,0.27541190637589,0.221826335556804
"spot 152",0.0182668225651082,0.112145454700514,0.0282959455327377,0.183184202377008,0.400593591397967,0.257513983426665
"spot 153",0.00942608692683191,0.204442356502234,0.125073790505138,0.157582264220029,0.201695662223588,0.301779839622178
"spot 154",0.016652893667233,0.0510936678950618,0.129475062487076,0.185249148345246,0.344137569931727,0.273391657673656
"spot 155",0.0354946111457147,0.113848577397967,0.152302330294139,0.132029188195338,0.241823036865388,0.324502256101454
"spot 156",0.13021296563522,0.0979350835901924,0.0652162669809672,0.189384583485669,0.323892915935209,0.193358184372742
"spot 157",0.0178559828431675,0.0571365478478583,0.177134210193422,0.0819698927126412,0.237371098423699,0.428532267979212
"spot 158",0.0147412378448686,0.0508182617230161,0.0685510886870909,0.326320244011689,0.272461888441671,0.267107279291664
"spot 159",0.0340988973078466,0.0818238556336611,0.32939681500646,0.175944442663081,0.203680572682174,0.175055416706776
"spot 160",0.0935459750322743,0.00966930003535863,0.126432234045732,0.161034823295224,0.353897221065877,0.255420446525536
"spot 161",0.0504912731965747,0.0481930139927867,0.5019337581113,0.253791961075347,0.0735627465077855,0.0720272471162059
"spot 162",0.0348904478482369,0.363811107393611,0.170371231439508,0.0341841354397213,0.328445176592369,0.0682979012865536
"spot 163",0.153929632876078,0.0255752564473974,0.0835936612395269,0.163704850184963,0.151478338463341,0.421718260788694
"spot 164",0.389483341649791,0.0500765663834197,0.133948343474129,0.175457689510077,0.168237441096019,0.0827966178865642
"spot 165",0.038433780213969,0.120228439896197,0.256416624863913,0.456070856853602,0.0817920579742888,0.0470582401980306
"spot 166",0.103568994648801,0.333795800907903,0.277173924643615,0.127039531298652,0.113580253965995,0.0448414945350338
"spot 167",0.203075168920528,0.173042401089498,0.149507789264212,0.202969217207773,0.14635677538362,0.125048648134369
"spot 168",0.0130743188810844,0.075681611684356,0.159594966880595,0.131153852542992,0.313367756865046,0.307127493145927
"spot 169",0.0963926365526362,0.147231977680526,0.212762943185541,0.278325510070796,0.21053226756609,0.0547546649444121
"spot 170",0.0705269108643175,0.441207773077777,0.129648824851718,0.0745039538025065,0.121192034717342,0.162920502686338
"spot 171",0.0616865935609956,0.0426894600165316,0.472100113680121,0.00501505010310791,0.208595662924247,0.209913119714997
"spot 172",0.0073750689502441,0.0175089815680113,0.289857517567844,0.0588758858959247,0.0858950294909745,0.540487516527001
"spot 173",0.115751768856751,0.0721406051711872,0.200751020635905,0.123967803337122,0.0484912043867427,0.438897597612292
"spot 174",0.177673136218345,0.217674397795759,0.083477706622205,0.215829241941877,0.128324021508695,0.17702149591312
"spot 175",0.257399252097909,0.0237228159814598,0.017925340617015,0.296169768846887,0.0592675987719991,0.34551522368473
"spot 176",0.131883522368408,0.15284368366469,0.399120907777783,0.0661473990424236,0.223827575417195,0.0261769117295013
"spot 177",0.0744936399352717,0.478307078200196,0.0368045948371935,0.0832794279370546,0.281613294310009,0.0455019647802754
"spot 178",0.0946032818878828,0.132048519211938,0.0579993193904172,0.221523734163099,0.0257016970654754,0.468123448281188
"spot 179",0.222378109412547,0.0749810177359778,0.117036949162659,0.0684798292738683,0.164768823780953,0.352355270633995
"spot 180",0.0328668731595186,0.0118662168576149,0.4265625196492,0.0856797470517617,0.198812935656401,0.244211707625504
"spot 181",0.0263380353892997,0.0431011028502747,0.171238475941249,0.278669159930965,0.208299583600371,0.272353642287841
"spot 182",0.0319715389181921,0.0420341170851966,0.212159884429926,0.182831002476447,0.250856811553357,0.280146645536882
"spot 183",0.00212100211380805,0.0772374774203791,0.109627653100222,0.306082901807287,0.187988711708972,0.316942253849332
"spot 184",0.00936932178508696,0.057401818740732,0.13993512190127,0.0883928527424435,0.387063460799193,0.317837424031275
"spot 185",0.011060224382943,0.135376646347763,0.132203381602827,0.234083054698565,0.245776213370281,0.241500479597622
"spot 186",0.0124360806393794,0.072520879212463,0.157493304202505,0.109813623166144,0.204505298560495,0.443230814219013
"spot 187",0.0294713578527088,0.072756536645835,0.112907984441565,0.223219043920307,0.191188427101944,0.370456650037639
"spot 188",0.018794803574187,0.195252470301662,0.111257847194242,0.17317276363859,0.266326056891629,0.235196058399691
"spot 189",0.0263157864032146,0.0682248328101305,0.106440742890542,0.18378150933879,0.418025844942033,0.19721128361529
"spot 190",0.0901227152687916,0.0811917917460195,0.151577286507053,0.119284018826038,0.247597352048972,0.310226835603126
"spot 191",0.0300849030097474,0.0288470796585017,0.0999497554533623,0.0943021588512664,0.350797100974453,0.396019002052669
"spot 192",0.0270142028382823,0.052082861662952,0.121508370896049,0.260846193490836,0.23124917949075,0.30729919162113
"spot 193",0.10607714994171,0.0967940589477759,0.173724725049712,0.000861602516924534,0.590804114060178,0.0317383494836999
"spot 194",0.202132525918047,0.34325499773887,0.0502720695959787,0.168573376968577,0.0190224780234228,0.216744551755105
"spot 195",0.0175318219600912,0.345481543531403,0.0254627776896946,0.143088049063629,0.336224481638309,0.132211326116873
"spot 196",0.422531839962743,0.201821805864039,0.022770743434489,0.0364299798974274,0.249348319931129,0.067097310910172
"spot 197",0.102952158296337,0.0938971888844539,0.0489155333219859,0.499760135951913,0.154475342343006,0.0999996412023038
"spot 198",0.430245300666083,0.0787997976912744,0.000614243074760933,0.0136429683353086,0.0566946479094145,0.420003042323158
"spot 199",0.207793528907511,0.166492131737916,0.101251221050568,0.430539152546845,0.0845208547613996,0.00940311099576095
"spot 200",0.0165879751706727,0.148444167306434,0.196069542166283,0.196672462314139,0.236766776557311,0.20545907648516
"spot 201",0.145013706282,0.0710542241454105,0.0418600238939925,0.35160681602264,0.270996849270218,0.119468380385739
"spot 202",0.297443628530075,0.180136623225883,0.27258281544838,0.11383808995815,0.117869587000736,0.018129255836775
"spot 203",0.652697005342975,0.0474401524089173,0.0824239992220693,0.105854882367719,0.0839201125739697,0.02766384808435
"spot 204",0.17338268648758,0.0560562930868733,0.295598010575018,0.0677389866505652,0.0103399696249931,0.396884053574971
"spot 205",0.280257690779366,0.393517473054614,0.0749298935965905,0.0156046174485654,0.219597774257861,0.0160925508630028
"spot 206",0.198226456237768,0.214829626399086,0.00433214907455617,0.119628013107582,0.244425328663776,0.218558426517232
"spot 207",0.0226467003688695,0.311954137693546,0.466227420813981,0.0565481069580884,0.124973431316905,0.01765020284861
"spot 208",0.0289819054057077,0.00796381402045594,0.131415040872389,0.526731718968306,0.00854536327201291,0.296362157461128
"spot 209",0.280176431314465,0.174141436760816,0.211706046359299,0.0311417687270417,0.287033071663229,0.0158012451751495
"spot 210",0.0760303303132262,0.0144657958376269,0.347331732923022,0.373769144302045,0.187498424317179,0.00090457230690093
"spot 211",0.0269668113678474,0.21110569266704,0.204500542932827,0.439246972710094,0.0197809923469631,0.0983989879752274
"spot 212",0.342625139245868,0.0443676618080204,0.00200596131507821,0.167826945320804,0.164576426132364,0.278597866177866
"spot 213",0.0391862570494731,0.106115173802074,0.0972447715533858,0.171335911231047,0.145551823728373,0.440566062635646
"spot 214",0.0381006682496743,0.0967691682109065,0.171577863327938,0.283359842303156,0.187338677857306,0.22285378005102
"spot 215",0.00913313901031874,0.023873104986637,0.159800351945753,0.217728953546239,0.235604923450378,0.353859527060675
"spot 216",0.0167203655158949,0.103536851019522,0.0733144811575654,0.268020749061663,0.269864601101598,0.268542952143756
"spot 217",0.0143533656166732,0.133345773183063,0.188699750571437,0.190557863308772,0.21106525533114,0.261977991988914
"spot 218",0.0030572870301784,0.100829828988604,0.126653411027145,0.251362491966834,0.296695761562965,0.221401219424273
"spot 219",0.00199034365090793,0.0839851614182984,0.144360236738907,0.150719657082596,0.320770532777959,0.298174068331332
"spot 220",0.0211858578306211,0.0407439708522493,0.146637751436594,0.239990775055469,0.254893127047981,0.296548517777086
"spot 221",0.0236811300950763,0.0131023562236094,0.0726488181188693,0.237588765041838,0.32804896279107,0.324929967729537
"spot 222",0.0412393526675882,0.0639216321679879,0.121546805331204,0.2426621315434,0.228908693290891,0.301721384998929
"spot 223",0.0289685578038032,0.0817129269346435,0.221249305285297,0.19622049094431,0.20701750917543,0.264831209856517
"spot 224",0.00366830243365482,0.125217841544988,0.0568379835439244,0.448744937740999,0.208888307375939,0.156642627360495
"spot 225",0.136927971760037,0.0146245446613425,0.0827271207190726,0.0769872790317911,0.0146035715849475,0.674129512242809
"spot 226",0.10908016156276,0.421469742610718,0.0926933709766643,0.106988974127419,0.0769216175511732,0.192846133171265
"spot 227",0.283852308126072,0.0104675595871516,0.324661483379483,0.0287758566674915,0.260662629138003,0.0915801631017989
"spot 228",0.0876907598787568,0.193786167109069,0.105482484577591,0.169125616280343,0.0897193784656567,0.354195593688583
"spot 229",0.120840962798445,0.114876746769865,0.0537578107425345,0.0911033344538113,0.484571215381349,0.134849929853996
"spot 230",0.0262344598789543,0.189727831434634,0.120930481903212,0.00245754268481726,0.460332937476159,0.200316746622223
"spot 231",0.0413545391141436,0.16529911231747,0.215817030939658,0.173825038459941,0.0321222012630833,0.371582077905704
"spot 232",0.0851979806948234,0.372068369283107,0.17472386052241,0.128824217296232,0.229398671187608,0.0097869010158203
"spot 233",0.0488100397144919,0.0114105625203712,0.423460842510356,0.0716758295449266,0.130811253496191,0.313831472213663
"spot 234",0.175903504971268,0.0777945399392885,0.247355970461269,0.00613241376306925,0.395166798953987,0.0976467719111185
"spot 235",0.0306959991518973,0.00688814071900002,0.168639702379997,0.274398508768111,0.0268008064126495,0.492576842568345
"spot 236",0.247088699044114,0.10638492677507,0.25577267775168,0.0214164918415722,0.0134472434403731,0.35588996114719
"spot 237",0.0854676521097116,0.143928050429554,0.242843036588248,0.23156838904135,0.236315717813753,0.0598771540173833
"spot 238",0.0033281338712343,0.136400999361755,0.105984118265612,0.173095738508126,0.490809003067004,0.090382006926268
"spot 239",0.272631322774042,0.0475919492365739,0.433475005101846,0.0242373701152463,0.000656189107008574,0.221408163665283
"spot 240",0.0358381941320836,0.718314042554606,0.0512009318089726,0.125396039253748,0.0332496248310955,0.0360011674194942
"spot 241",0.134900860962972,0.249422386007066,0.216958814118077,0.116154445186556,0.144052396706759,0.13851109701857
"spot 242",0.0569572024670988,0.558677088481182,0.0968307440754093,0.00849794404705934,0.226976408940961,0.0520606119882891
"spot 243",0.167295845252902,0.205304007095817,0.0106828336561818,0.00144216133624954,0.456319867628887,0.158955285029963
"spot 244",0.0249341198916896,0.114436816026412,0.253451656785524,0.298731038651403,0.251434816301138,0.0570115523438336
"spot 245",0.0221996939557994,0.129239270170303,0.191166418884014,0.143663391682619,0.260980682680809,0.252750542626456
"spot 246",0.0280286045072905,0.0571012934644244,0.112456858920405,0.246690064661687,0.26522532666595,0.290497851780243
"spot 247",0.0747447238279646,0.0992442513855154,0.137694548404952,0.299117390695404,0.210782412850111,0.178416672836054
"spot 248",0.00120633145195616,0.101119731777754,0.154885776757031,0.383259749265747,0.181742757004688,0.177785653742825
